Kazakhstan,Vegetables,525556170,2605,154.06,
Slovakia,Vegetables,284372365,957,154.06,
Greece,Personal Care,488752830,1678,81.73,
Georgia,Household,952808892,6180,668.27,
Greenland,Vegetables,660964381,2903,154.06,
Swaziland,Beverages,917955625,2323,47.45,
Gabon,Cereal,398831450,1944,205.70,
Italy,Cereal,998953187,1302,205.70,
Moldova,Fruits,183994662,6964,9.33,
Liechtenstein,Clothes,439942204,7530,109.28,
Somalia,Clothes,723094642,8628,109.28,
Eritrea,Fruits,510063302,7921,9.33,
Taiwan,Vegetables,247772014,100,154.06,
Norway,Snacks,903457105,1889,152.58,
Qatar,Personal Care,814667403,7043,81.73,
Namibia,Vegetables,639264237,1349,154.06,
Brunei,Snacks,205421435,7622,152.58,
Moldova,Office Supplies,761625325,714,651.21,
Turkmenistan,Beverages,926674735,2502,47.45,
North Korea,Personal Care,739680993,6898,81.73,
United Kingdom,Snacks,310067927,4845,152.58,
Ethiopia,Snacks,267571866,9316,152.58,
France,Baby Food,412241637,316,255.28,
Mauritius,Fruits,164438569,9882,9.33,
North Korea,Household,814836490,7080,668.27,
Mauritania,Fruits,574421727,3009,9.33,
Austria,Baby Food,424493110,5799,255.28,
Greenland,Office Supplies,966661965,5612,651.21,
Bangladesh,Personal Care,172852122,9639,81.73,
Indonesia,Beverages,135299909,7104,47.45,
Germany,Cereal,316554152,4263,205.70,
Guatemala,Meat,699476182,9401,421.89,
Liberia,Clothes,437239825,7836,109.28,
Mauritania,Beverages,103331410,6915,47.45,
Palau,Meat,341549766,1020,421.89,
Montenegro,Personal Care,516006219,6562,81.73,
Mauritius,Vegetables,961124598,6982,154.06,
Antigua and Barbuda,Personal Care,731641232,7754,81.73,
Ukraine,Personal Care,752604949,1384,81.73,
Netherlands,Beverages,669377076,2407,47.45,
Slovakia,Personal Care,197631442,2390,81.73,
Benin,Cosmetics,473354375,4933,437.20,
Lithuania,Office Supplies,902844703,666,651.21,
China,Clothes,512713754,2248,109.28,
Libya,Clothes,199885356,9374,109.28,
The Bahamas,Snacks,481595838,3765,152.58,
South Korea,Fruits,145394027,4178,9.33,
Cuba,Fruits,299141252,1399,9.33,
Italy,Cereal,321011340,3244,205.70,
Panama,Clothes,109490621,9563,109.28,
Sierra Leone,Vegetables,533377921,7235,154.06,
United Kingdom,Household,281784570,5171,668.27,
Moldova,Clothes,814134395,9314,109.28,
Belgium,Cosmetics,510163724,7638,437.20,
Syria,Snacks,519921386,5147,152.58,
United Arab Emirates,Fruits,713768708,8877,9.33,
Eritrea,Beverages,132379519,2896,47.45,
New Zealand,Office Supplies,136740148,3303,651.21,
Dominican Republic,Cereal,358149421,3227,205.70,
Kuwait,Cereal,948218667,7830,205.70,
Cote d'Ivoire,Beverages,328871715,9303,47.45,
China,Meat,142344892,1871,421.89,
Cyprus,Cosmetics,301187026,6789,437.20,
Eritrea,Personal Care,338259446,7342,81.73,
Madagascar,Beverages,756735980,3848,47.45,
Togo,Snacks,780102956,8655,152.58,
Niger,Vegetables,602159202,1144,154.06,
Belarus,Snacks,937016046,2725,152.58,
Germany,Cereal,769097316,1842,205.70,
Tonga,Personal Care,503139340,8967,81.73,
Mexico,Snacks,614190948,1605,152.58,
Yemen,Cereal,297613465,9293,205.70,
Mauritania,Clothes,619080722,8598,109.28,
Cape Verde,Beverages,464579045,8118,47.45,
Rwanda,Beverages,590407264,3484,47.45,
Laos,Personal Care,473176705,2357,81.73,
Barbados,Baby Food,559811198,9429,255.28,
Monaco,Cereal,917547070,1423,205.70,
Algeria,Household,783933150,2095,668.27,
Nepal,Meat,816830766,7230,421.89,
India,Cosmetics,844413745,9647,437.20,
Grenada,Vegetables,315168416,4193,154.06,
Sierra Leone,Meat,547893607,2749,421.89,
The Gambia,Cereal,681700646,9225,205.70,
Grenada,Office Supplies,826013362,4564,651.21,
Haiti,Snacks,710568082,1741,152.58,
Liechtenstein,Meat,135413634,758,421.89,
Romania,Meat,320911347,3654,421.89,
Central African Republic,Baby Food,757735049,9494,255.28,
South Africa,Snacks,556871068,9379,152.58,
Azerbaijan,Beverages,699618232,1437,47.45,
Jamaica,Cereal,887587869,5829,205.70,
Democratic Republic of the Congo,Cereal,892703807,9749,205.70,
Kenya,Meat,107202374,2420,421.89,
United States of America,Baby Food,693632400,96,255.28,
Saint Kitts and Nevis,Beverages,834855210,1064,47.45,
Malaysia,Beverages,584044635,641,47.45,
Ethiopia,Cereal,514687001,6176,205.70,
Papua New Guinea,Beverages,370581138,2049,47.45,
Zimbabwe,Vegetables,415838372,4670,154.06,
Bahrain,Clothes,984882533,7483,109.28,
Israel,Snacks,232449948,5960,152.58,
Niger,Beverages,883589446,2607,47.45,
Seychelles,Meat,783662354,1960,421.89,
Liechtenstein,Household,548342502,5586,668.27,
Slovakia,Baby Food,413616216,7085,255.28,
Mexico,Cosmetics,685782325,7084,437.20,
South Sudan,Household,391452157,8247,668.27,
Jordan,Cereal,427549540,265,205.70,
Malaysia,Household,411310803,4862,668.27,
Switzerland,Beverages,930284774,792,47.45,
Iceland,Baby Food,392332780,8843,255.28,
Fiji,Cereal,875628650,6831,205.70,
Estonia,Cosmetics,478658711,4604,437.20,
Uzbekistan,Meat,970221793,9044,421.89,
Ghana,Clothes,139429223,9060,109.28,
Kazakhstan,Beverages,345704829,596,47.45,
Cape Verde,Clothes,868784940,1625,109.28,
Namibia,Beverages,158718383,7151,47.45,
Montenegro,Cereal,785866487,4212,205.70,
Australia,Snacks,890903079,6874,152.58,
United States of America,Meat,934814488,1236,421.89,
Vanuatu,Personal Care,548899543,427,81.73,
Mauritius,Vegetables,784769570,9610,154.06,
Samoa,Baby Food,964348399,976,255.28,
Bosnia and Herzegovina,Clothes,929872357,8749,109.28,
Japan,Household,593890273,4184,668.27,
Bosnia and Herzegovina,Personal Care,389263474,567,81.73,
Haiti,Household,819165790,8216,668.27,
Hungary,Household,207083547,9478,668.27,
Hungary,Fruits,546815574,3735,9.33,
Belgium,Cosmetics,752473199,2396,437.20,
Somalia,Cereal,708480250,3905,205.70,
Afghanistan,Office Supplies,819573056,8735,651.21,
Kosovo,Clothes,660800445,4391,109.28,
Morocco,Fruits,327523744,409,9.33,
Turkey,Office Supplies,885416781,3356,651.21,
North Korea,Vegetables,320465886,1832,154.06,
Switzerland,Fruits,288969886,1466,9.33,
Norway,Cereal,267540109,9918,205.70,
Maldives,Beverages,703100383,1883,47.45,
San Marino,Personal Care,762887036,4082,81.73,
Uzbekistan,Baby Food,584448897,271,255.28,
Malta,Snacks,825647294,6237,152.58,
Singapore,Clothes,414656054,4796,109.28,
Nigeria,Office Supplies,599961507,797,651.21,
Benin,Fruits,900362479,6120,9.33,
Canada,Household,454970300,4677,668.27,
Ethiopia,Fruits,273208796,7409,9.33,
Mexico,Beverages,984814298,7290,47.45,
United Kingdom,Cosmetics,589835631,4326,437.20,
Iraq,Baby Food,308634126,551,255.28,
Lithuania,Meat,531883609,5034,421.89,
Tuvalu,Meat,370570409,8874,421.89,
Nepal,Cereal,805993354,199,205.70,
Kenya,Snacks,639763772,9172,152.58,
Spain,Clothes,543805491,2984,109.28,
Dominican Republic,Fruits,810354840,860,9.33,
Madagascar,Cereal,901960647,9054,205.70,
Djibouti,Personal Care,801484239,5852,81.73,
Macedonia,Fruits,562099444,6572,9.33,
Gabon,Office Supplies,757292592,8562,651.21,
Indonesia,Office Supplies,230862510,6202,651.21,
Norway,Vegetables,146920526,5903,154.06,
Costa Rica,Fruits,839890468,1108,9.33,
South Sudan,Fruits,464508664,7291,9.33,
Morocco,Vegetables,845823943,6956,154.06,
Estonia,Vegetables,729197633,4639,154.06,
Ireland,Baby Food,730303561,1908,255.28,
Iceland,Baby Food,185128057,2361,255.28,
Eritrea,Cereal,299969947,6628,205.70,
Madagascar,Clothes,101440560,7371,109.28,
Saudi Arabia,Personal Care,486463725,4281,81.73,
Saint Vincent and the Grenadines,Clothes,172275769,9083,109.28,
China,Snacks,646425521,531,152.58,
Saudi Arabia,Beverages,316774308,9412,47.45,
Mexico,Fruits,361495959,3542,9.33,
Singapore,Snacks,679076802,2771,152.58,
Romania,Snacks,338315665,3978,152.58,
Kyrgyzstan,Baby Food,728323876,6075,255.28,
Democratic Republic of the Congo,Vegetables,608525264,5003,154.06,
Algeria,Office Supplies,158656156,8737,651.21,
San Marino,Fruits,528765380,2281,9.33,
Burundi,Cosmetics,689214265,2672,437.20,
Bahrain,Beverages,580676639,3976,47.45,
Kuwait,Snacks,664138829,2293,152.58,
Poland,Vegetables,570899665,752,154.06,
Sweden,Clothes,452570474,4515,109.28,
Armenia,Vegetables,531075084,5774,154.06,
Saint Lucia,Cereal,648649823,8752,205.70,
Mauritius,Vegetables,717843520,4705,154.06,
East Timor,Snacks,271517503,6918,152.58,
Slovakia,Household,712845599,5709,668.27,
Uganda,Personal Care,365314137,3426,81.73,
Palau,Office Supplies,322721946,9450,651.21,
Greece,Clothes,399180352,5192,109.28,
Iraq,Fruits,479113185,9093,9.33,
Iceland,Office Supplies,967256772,1628,651.21,
Bosnia and Herzegovina,Snacks,538659942,302,152.58,
Pakistan,Household,188684022,4650,668.27,
Ghana,Vegetables,983002841,1240,154.06,
Romania,Beverages,907602727,8671,47.45,
Somalia,Clothes,718782508,2572,109.28,
Uganda,Clothes,793153512,605,109.28,
Trinidad and Tobago,Baby Food,677639567,7461,255.28,
Dominica,Fruits,439477002,9866,9.33,
Iraq,Meat,216214644,1573,421.89,
Mauritania,Vegetables,665713822,8369,154.06,
Tunisia,Meat,716148364,3070,421.89,
Uzbekistan,Personal Care,716004598,527,81.73,
Canada,Cosmetics,184081351,2617,437.20,
Greece,Personal Care,959489953,3254,81.73,
New Zealand,Cosmetics,451654231,3379,437.20,
Canada,Fruits,190310513,5965,9.33,
Central African Republic,Cereal,875507628,1018,205.70,
Nauru,Household,127606904,573,668.27,
Israel,Cosmetics,137282168,3699,437.20,
Iran,Office Supplies,915519750,1494,651.21,
Myanmar,Office Supplies,743618476,2087,651.21,
Tuvalu,Snacks,223189675,5640,152.58,
Estonia,Household,926157176,9345,668.27,
Romania,Fruits,444757306,2425,9.33,
Sri Lanka,Vegetables,941538894,1137,154.06,
Swaziland,Office Supplies,599363267,3765,651.21,
Mozambique,Snacks,371404254,5627,152.58,
Mauritius,Baby Food,831148183,4072,255.28,
Bahrain,Cosmetics,822393882,3480,437.20,
North Korea,Office Supplies,609252679,261,651.21,
North Korea,Cereal,526148402,7859,205.70,
Panama,Beverages,527817380,1747,47.45,
Angola,Cereal,639308440,4429,205.70,
South Africa,Fruits,505982911,442,9.33,
Macedonia,Office Supplies,743514621,1354,651.21,
Cyprus,Cosmetics,687889897,762,437.20,
Bangladesh,Fruits,645407569,9297,9.33,
Guinea-Bissau,Baby Food,542678964,9620,255.28,
Estonia,Fruits,376627910,1423,9.33,
Austria,Baby Food,664490735,6430,255.28,
Grenada,Beverages,193816268,3396,47.45,
Azerbaijan,Baby Food,972465837,3106,255.28,
Oman,Personal Care,578613269,3379,81.73,
Kiribati,Household,710744893,4063,668.27,
Seychelles,Vegetables,437659537,2038,154.06,
Malta,Office Supplies,248468530,6214,651.21,
Portugal,Snacks,702595698,2535,152.58,
Burkina Faso,Vegetables,179777371,8974,154.06,
Israel,Clothes,730062377,536,109.28,
Tonga,Office Supplies,423812043,4256,651.21,
Russia,Cosmetics,101700198,4203,437.20,
Zambia,Fruits,224713170,6475,9.33,
Tonga,Fruits,424149787,4202,9.33,
Tunisia,Vegetables,851621377,2545,154.06,
Trinidad and Tobago,Clothes,829051768,3696,109.28,
North Korea,Household,198677289,1880,668.27,
Angola,Cosmetics,673046767,8350,437.20,
Honduras,Fruits,885021531,6393,9.33,
Moldova,Snacks,437775409,6327,152.58,
Spain,Household,354794728,499,668.27,
Jamaica,Clothes,829878318,8291,109.28,
Slovenia,Office Supplies,777137506,1112,651.21,
Israel,Household,980996119,7407,668.27,
Angola,Household,946190488,7647,668.27,
Andorra,Cereal,247769439,9338,205.70,
Belarus,Cosmetics,781094300,2016,437.20,
Estonia,Vegetables,911838901,2249,154.06,
Marshall Islands,Household,425989568,8634,668.27,
Indonesia,Meat,979845130,6803,421.89,
Luxembourg,Household,250016915,4416,668.27,
Belarus,Fruits,483428752,6165,9.33,
Gabon,Cereal,847316968,8775,205.70,
Austria,Cosmetics,579230391,5999,437.20,
Yemen,Baby Food,337030351,3625,255.28,
Norway,Meat,848890674,4469,421.89,
Spain,Cereal,663297688,3381,205.70,
Poland,Vegetables,199050223,2239,154.06,
Turkey,Personal Care,395259606,4956,81.73,
Qatar,Vegetables,461349666,2473,154.06,
Dominica,Clothes,127056729,7765,109.28,
Marshall Islands,Cosmetics,992429625,835,437.20,
Liberia,Meat,677829682,3721,421.89,
China,Baby Food,473930728,5489,255.28,
Macedonia,Meat,391719090,7239,421.89,
Afghanistan,Beverages,512493598,7099,47.45,
Albania,Baby Food,537865579,5232,255.28,
Somalia,Household,239758861,8830,668.27,
Liechtenstein,Vegetables,810409772,7115,154.06,
Serbia,Snacks,812367141,6344,152.58,
Sri Lanka,Office Supplies,228492295,4803,651.21,
Belarus,Personal Care,911959064,7808,81.73,
Marshall Islands,Clothes,736253774,2708,109.28,
Georgia,Cereal,345175254,3883,205.70,
Comoros,Clothes,902834832,7745,109.28,
Dominica,Baby Food,943656337,7735,255.28,
Norway,Household,422376096,9328,668.27,
Bahrain,Beverages,264042937,5028,47.45,
San Marino,Office Supplies,114018189,9371,651.21,
United Kingdom,Cereal,587975680,3925,205.70,
Denmark,Personal Care,121901738,2288,81.73,
Czech Republic,Personal Care,822095191,5091,81.73,
Mauritius,Meat,815167367,4994,421.89,
Switzerland,Cereal,998042094,1689,205.70,
Tuvalu,Meat,987955701,6901,421.89,
Somalia,Cosmetics,472457015,9385,437.20,
Vietnam,Vegetables,559407365,9925,154.06,
Nauru,Cosmetics,626980578,6341,437.20,
Namibia,Household,573662984,8480,668.27,
Croatia,Cereal,368253409,3222,205.70,
Sao Tome and Principe,Baby Food,499863183,9479,255.28,
United Arab Emirates,Personal Care,627916133,3192,81.73,
United Arab Emirates,Office Supplies,932148587,2336,651.21,
New Zealand,Office Supplies,762609374,1916,651.21,
Georgia,Beverages,889659821,8966,47.45,
Nigeria,Personal Care,353973758,7556,81.73,
Cameroon,Beverages,516537511,3783,47.45,
Costa Rica,Vegetables,108649909,777,154.06,
South Korea,Cereal,181922280,3700,205.70,
Nepal,Office Supplies,958278453,4744,651.21,
Ukraine,Office Supplies,479954755,8132,651.21,
Belize,Fruits,459500014,5120,9.33,
Greece,Snacks,429775559,8993,152.58,
Moldova,Cosmetics,893955218,70,437.20,
Azerbaijan,Baby Food,175525319,697,255.28,
France,Fruits,268284690,256,9.33,
Cameroon,Vegetables,986344659,158,154.06,
Tunisia,Cosmetics,414129054,8845,437.20,
Bhutan,Baby Food,756374204,6790,255.28,
Cyprus,Meat,688128936,1499,421.89,
Malta,Beverages,304754579,2507,47.45,
Papua New Guinea,Personal Care,671924960,6382,81.73,
Serbia,Household,675626409,1723,668.27,
Swaziland,Office Supplies,172157752,4159,651.21,
Tuvalu,Household,438130319,1352,668.27,
Tuvalu,Household,120467936,7994,668.27,
Tonga,Cosmetics,186406934,809,437.20,
Portugal,Baby Food,773496139,3551,255.28,
Kenya,Beverages,739596879,2007,47.45,
Democratic Republic of the Congo,Household,812882983,8994,668.27,
East Timor,Household,441840779,9360,668.27,
Netherlands,Personal Care,945269095,4986,81.73,
Morocco,Clothes,562279260,9783,109.28,
The Bahamas,Household,302295100,4693,668.27,
Central African Republic,Office Supplies,795052945,2689,651.21,
Syria,Office Supplies,940601623,3777,651.21,
Cameroon,Personal Care,159302461,9993,81.73,
Australia,Baby Food,641829288,404,255.28,
Cote d'Ivoire,Clothes,599168431,6109,109.28,
Yemen,Personal Care,112618720,5237,81.73,
Haiti,Office Supplies,683791482,7950,651.21,
Libya,Beverages,284610545,1440,47.45,
Liechtenstein,Clothes,107312238,4931,109.28,
Australia,Meat,514445388,4677,421.89,
Kosovo,Personal Care,588871324,8966,81.73,
Namibia,Personal Care,383763873,3113,81.73,
Turkmenistan,Personal Care,472609364,4468,81.73,
Guatemala,Cosmetics,599206626,7411,437.20,
Moldova,Fruits,127666985,8353,9.33,
Israel,Cosmetics,292414271,736,437.20,
Denmark,Household,148184812,34,668.27,
Equatorial Guinea,Baby Food,620027434,8751,255.28,
Vietnam,Clothes,453303468,1424,109.28,
Cameroon,Beverages,263686740,9621,47.45,
Liechtenstein,Cereal,287163579,6939,205.70,
Republic of the Congo,Cereal,830032813,4009,205.70,
East Timor,Cosmetics,918905770,3492,437.20,
Eritrea,Cereal,550706279,5081,205.70,
Gabon,Cereal,242670667,498,205.70,
Marshall Islands,Household,582347762,8499,668.27,
Jordan,Snacks,877598893,9870,152.58,
Gabon,Beverages,506597888,2428,47.45,
Lesotho,Beverages,267831075,6022,47.45,
Niger,Beverages,130097281,7531,47.45,
Finland,Snacks,582507836,5868,152.58,
Thailand,Personal Care,384486567,6974,81.73,
Uganda,Clothes,615769803,8823,109.28,
Madagascar,Fruits,626406371,6420,9.33,
Lesotho,Meat,286757600,6801,421.89,
Yemen,Fruits,437497317,4033,9.33,
Vatican City,Snacks,639611852,4215,152.58,
Pakistan,Household,524400031,477,668.27,
Fiji,Baby Food,243473184,7980,255.28,
Dominican Republic,Fruits,918755137,8917,9.33,
Kazakhstan,Vegetables,592482221,7510,154.06,
Greenland,Meat,977203261,5016,421.89,
Iraq,Personal Care,705779588,4719,81.73,
Slovenia,Clothes,281385028,6938,109.28,
South Sudan,Meat,727505910,4020,421.89,
Turkmenistan,Beverages,437941062,5347,47.45,
Marshall Islands,Meat,126801812,2329,421.89,
Ireland,Beverages,578511989,3408,47.45,
Malta,Personal Care,397807919,9058,81.73,
Macedonia,Cosmetics,959738433,6785,437.20,
Jamaica,Snacks,559664857,6123,152.58,
Benin,Baby Food,263261020,3641,255.28,
Myanmar,Snacks,756513249,7937,152.58,
Malawi,Meat,995720374,4641,421.89,
Jamaica,Beverages,457493722,1414,47.45,
Gabon,Vegetables,488757121,2948,154.06,
Armenia,Vegetables,256746900,5968,154.06,
Cape Verde,Cereal,799011886,4228,205.70,
Germany,Baby Food,973413407,3513,255.28,
North Korea,Baby Food,608125293,6643,255.28,
Luxembourg,Meat,951633870,8464,421.89,
Slovenia,Cereal,622737967,858,205.70,
Saudi Arabia,Cosmetics,560548913,7735,437.20,
Nauru,Fruits,874490535,37,9.33,
South Sudan,Vegetables,394299161,739,154.06,
Haiti,Snacks,720023620,9844,152.58,
Saint Vincent and the Grenadines,Clothes,372025239,9390,109.28,
Sudan,Fruits,640977847,8444,9.33,
Nepal,Cosmetics,637867772,8103,437.20,
Norway,Meat,443993842,6499,421.89,
Brunei,Beverages,660967385,3792,47.45,
Saudi Arabia,Vegetables,160712230,7175,154.06,
Portugal,Fruits,135464704,5871,9.33,
Macedonia,Vegetables,947773635,6135,154.06,
Djibouti,Beverages,780500352,6253,47.45,
Malta,Household,586818683,1543,668.27,
Italy,Clothes,940214955,9354,109.28,
Australia,Meat,684487998,4064,421.89,
Oman,Baby Food,983749139,2086,255.28,
Rwanda,Meat,372422206,6862,421.89,
Andorra,Snacks,605243527,3864,152.58,
Hungary,Cosmetics,807261931,5600,437.20,
Sierra Leone,Fruits,623838746,6603,9.33,
Zimbabwe,Beverages,670647799,8442,47.45,
Greenland,Snacks,283675420,4715,152.58,
Azerbaijan,Clothes,669220435,6053,109.28,
Nepal,Baby Food,853894174,5116,255.28,
Indonesia,Vegetables,834620463,1597,154.06,
Cuba,Beverages,228635632,7219,47.45,
Comoros,Fruits,523488509,738,9.33,
Belgium,Meat,127040421,2939,421.89,
Haiti,Snacks,217465198,1639,152.58,
Malawi,Vegetables,693249166,6688,154.06,
Macedonia,Cereal,623191154,4966,205.70,
Tanzania,Snacks,496402490,5383,152.58,
North Korea,Household,872307002,3881,668.27,
Honduras,Fruits,130641019,8435,9.33,
Cape Verde,Fruits,321453368,4050,9.33,
Andorra,Vegetables,415105378,7761,154.06,
Ghana,Cereal,352270877,3636,205.70,
Moldova,Snacks,593936192,7773,152.58,
Kiribati,Cosmetics,771400153,3302,437.20,
Seychelles,Cosmetics,136274087,5385,437.20,
Afghanistan,Fruits,710481822,6214,9.33,
Saint Kitts and Nevis,Office Supplies,536259686,13,651.21,
Barbados,Beverages,426156508,8036,47.45,
South Korea,Personal Care,813033616,3569,81.73,
Honduras,Office Supplies,400064837,6931,651.21,
Angola,Fruits,210736501,468,9.33,
Solomon Islands,Snacks,438847434,3563,152.58,
Turkey,Clothes,898508965,7625,109.28,
Costa Rica,Snacks,574144923,1096,152.58,
Togo,Office Supplies,770491635,4452,651.21,
Cuba,Baby Food,162597930,5196,255.28,
South Sudan,Baby Food,645825135,2864,255.28,
Moldova,Household,585847079,4024,668.27,
Gabon,Cosmetics,668650090,7275,437.20,
Lesotho,Clothes,750532996,8247,109.28,
Czech Republic,Office Supplies,308107125,4600,651.21,
Cuba,Cosmetics,688296306,1027,437.20,
Saint Kitts and Nevis,Clothes,158336865,4252,109.28,
Tuvalu,Fruits,655777633,8029,9.33,
Bangladesh,Fruits,138479936,8145,9.33,
Montenegro,Meat,234617602,7417,421.89,
New Zealand,Office Supplies,392676961,694,651.21,
Guatemala,Clothes,131456840,9855,109.28,
Croatia,Clothes,390068566,8812,109.28,
Luxembourg,Beverages,377935969,8507,47.45,
Tajikistan,Office Supplies,724795377,1913,651.21,
Japan,Meat,330695617,9037,421.89,
Botswana,Cosmetics,415998017,1913,437.20,
Zambia,Household,471376407,9609,668.27,
Vatican City,Snacks,507817113,3223,152.58,
Cape Verde,Personal Care,606618964,887,81.73,
San Marino,Household,469393289,2760,668.27,
Czech Republic,Baby Food,768063914,6035,255.28,
Dominica,Beverages,894867169,9936,47.45,
Solomon Islands,Vegetables,312351882,718,154.06,
Vietnam,Meat,803379380,6666,421.89,
Maldives,Baby Food,621123492,3099,255.28,
Central African Republic,Baby Food,339070546,7364,255.28,
Belgium,Beverages,601019370,3842,47.45,
Laos,Snacks,771081292,8944,152.58,
Belize,Baby Food,283680140,6112,255.28,
Armenia,Fruits,893552243,820,9.33,
Kyrgyzstan,Household,825746428,5573,668.27,
Trinidad and Tobago,Baby Food,625624024,4906,255.28,
Libya,Cosmetics,908858859,388,437.20,
Equatorial Guinea,Clothes,111437261,5617,109.28,
Botswana,Personal Care,339658057,1222,81.73,
Cyprus,Cereal,620132577,9865,205.70,
Kosovo,Clothes,949784648,1238,109.28,
Romania,Beverages,945850598,7066,47.45,
Greenland,Cereal,295879256,6102,205.70,
Russia,Vegetables,107731950,9133,154.06,
Greenland,Beverages,659582507,3976,47.45,
Sudan,Beverages,949917256,480,47.45,
Kyrgyzstan,Vegetables,947535026,5525,154.06,
Sweden,Baby Food,241547143,8022,255.28,
Japan,Baby Food,291377437,3913,255.28,
Italy,Snacks,376762235,1173,152.58,
Saint Vincent and the Grenadines,Meat,747750365,4805,421.89,
Niger,Vegetables,374703156,1846,154.06,
Cyprus,Cereal,998294436,6363,205.70,
Kosovo,Cereal,379510533,4455,205.70,
Republic of the Congo,Snacks,849650275,9252,152.58,
Seychelles,Meat,760324990,5916,421.89,
Guinea,Meat,333458507,6637,421.89,
Belarus,Clothes,311287152,5641,109.28,
Angola,Personal Care,606359755,4181,81.73,
Tuvalu,Clothes,751537644,5545,109.28,
Mali,Vegetables,349994647,49,154.06,
Sweden,Cereal,425217092,42,205.70,
Swaziland,Beverages,271003806,4903,47.45,
Panama,Fruits,601466119,6045,9.33,
Namibia,Beverages,401027858,1910,47.45,
Monaco,Vegetables,974425351,2970,154.06,
Mali,Baby Food,996707427,6732,255.28,
Lebanon,Fruits,563235414,2730,9.33,
Tunisia,Meat,739683139,7533,421.89,
Serbia,Household,412036931,9739,668.27,
Mozambique,Fruits,336595618,4978,9.33,
Myanmar,Baby Food,889970529,911,255.28,
Romania,Cosmetics,719085490,2231,437.20,
Kyrgyzstan,Office Supplies,791176831,5661,651.21,
France,Household,343793380,4956,668.27,
Chad,Clothes,934796464,5902,109.28,
Tanzania,Cosmetics,592359912,1316,437.20,
Belize,Household,564970052,6048,668.27,
Kenya,Household,371425712,1977,668.27,
Portugal,Personal Care,950838220,3014,81.73,
Kiribati,Snacks,612631404,101,152.58,
Malta,Household,886541593,6213,668.27,
Canada,Vegetables,672617614,1354,154.06,
The Gambia,Clothes,291220796,7560,109.28,
Vanuatu,Fruits,133024966,3898,9.33,
Cambodia,Household,209016454,1468,668.27,
Bangladesh,Snacks,600494086,8399,152.58,
Bhutan,Personal Care,109069192,4852,81.73,
Serbia,Clothes,306665599,8020,109.28,
Guinea,Snacks,585519635,7126,152.58,
Grenada,Personal Care,408180129,8426,81.73,
Guatemala,Fruits,657508409,204,9.33,
Madagascar,Meat,486678302,7779,421.89,
Maldives,Meat,469176137,8500,421.89,
Eritrea,Personal Care,348800742,6746,81.73,
Samoa,Beverages,389663445,8928,47.45,
Georgia,Household,926188075,8488,668.27,
Georgia,Clothes,113110959,901,109.28,
Mauritius,Fruits,675480926,8671,9.33,
Switzerland,Snacks,458659303,6335,152.58,
The Bahamas,Personal Care,978319919,5459,81.73,
Vanuatu,Beverages,670449101,9643,47.45,
Syria,Household,741345679,9516,668.27,
Honduras,Fruits,217620980,7739,9.33,
Mali,Vegetables,896198832,4005,154.06,
Macedonia,Cosmetics,594315564,37,437.20,
Malta,Cereal,799520003,4591,205.70,
Chad,Office Supplies,819673478,8452,651.21,
United Kingdom,Fruits,932949817,9438,9.33,
China,Household,137835347,7397,668.27,
Guinea,Clothes,203128898,9210,109.28,
Iraq,Office Supplies,717941796,3787,651.21,
Nepal,Meat,441697871,7070,421.89,
Pakistan,Clothes,454133450,7035,109.28,
Botswana,Beverages,105297362,8684,47.45,
Norway,Meat,165550935,9055,421.89,
Kiribati,Fruits,575567996,2215,9.33,
Luxembourg,Meat,896334874,4263,421.89,
Antigua and Barbuda,Household,759150397,8327,668.27,
Zimbabwe,Baby Food,315625894,9571,255.28,
Poland,Snacks,687685191,185,152.58,
Brunei,Fruits,817564618,4393,9.33,
Mauritania,Vegetables,617813003,3451,154.06,
Tuvalu,Cereal,521291673,645,205.70,
South Korea,Office Supplies,131174457,6292,651.21,
Luxembourg,Cosmetics,470947682,2740,437.20,
Seychelles,Cosmetics,834410178,9369,437.20,
Maldives,Beverages,135673272,7591,47.45,
Afghanistan,Fruits,959160792,5848,9.33,
Indonesia,Meat,109609067,4614,421.89,
Nepal,Fruits,762066924,1393,9.33,
Cuba,Clothes,311895692,5721,109.28,
Turkmenistan,Meat,724769198,4167,421.89,
Albania,Office Supplies,886673772,5328,651.21,
Fiji,Beverages,653908240,4834,47.45,
Zambia,Snacks,403083932,348,152.58,
Macedonia,Vegetables,581124675,6560,154.06,
Mexico,Cosmetics,355266797,195,437.20,
Guinea,Vegetables,763059127,5007,154.06,
Russia,Vegetables,662362992,6783,154.06,
Luxembourg,Cereal,781352221,8341,205.70,
Syria,Baby Food,568513143,4527,255.28,
Cambodia,Household,442644584,7224,668.27,
Benin,Meat,442857873,341,421.89,
Ukraine,Beverages,678576838,4821,47.45,
Lesotho,Cereal,879537808,3638,205.70,
Mongolia,Vegetables,845789611,6796,154.06,
Uganda,Personal Care,897693574,6332,81.73,
Vietnam,Cereal,525923526,1313,205.70,
Costa Rica,Household,641465795,2838,668.27,
Iceland,Vegetables,425619208,9037,154.06,
El Salvador,Clothes,479995095,70,109.28,
Central African Republic,Clothes,576517283,3131,109.28,
Cambodia,Beverages,107422101,7442,47.45,
Austria,Baby Food,335258376,9259,255.28,
Vietnam,Cosmetics,342887437,6867,437.20,
Cuba,Cosmetics,183483111,5585,437.20,
